Name, Time, Iterations
CO-2+2W_2 , 0.0016474999999999999
CO-2+2W_3 , 0.0019820000000000003
CO-2+2W_5 , 0.0027927499999999997
fibonacci , 3.728173
szymanski , 63.371886
dijkstra , 0.029392
