Name, Time, Iterations
CO-2+2W_2 , 0.00127325
CO-2+2W_3 , 0.0012495000000000002
CO-2+2W_5 , 0.00165325
fibonacci , 3.7969185
szymanski , 81.1442925
dijkstra , 0.01787075
