Name, Time, Iterations
CO-2+2W_2 , 0.0005607499999999999
CO-2+2W_3 , 0.000648
CO-2+2W_5 , 0.00081475
fibonacci , 3.16141375
szymanski , 4.467432
dijkstra , 0.0011920000000000001
